id	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766
ENSG00000174607	0	0	0	0	0	0	0	0
ENSG00000174697	0	0.705202	0	0	0.322437	1.78839	1.79665	2.05009
ENSG00000174749	1.98412	2.76031	2.7899	2.66207	3.04761	2.71203	3.37135	2.36074
ENSG00000174799	0	0	1.57266	0	0	0	0	0
ENSG00000174807	0.864518	2.0682	0	1.76744	0.833476	4.66173	4.87936	5.94817
ENSG00000174917	0	0	0	0	0	0	0	0
ENSG00000174951	0	0	0	0	0	0	0	0
ENSG00000175110	0	0	0	0	0	0	0	0
ENSG00000175182	0	0	0	0	0	0	0	0
ENSG00000175220	0	0	0	0	0	0	0	0
ENSG00000175322	3.66227	3.47903	2.63149	2.00452	4.18455	2.25559	2.72165	4.75665
ENSG00000175352	0	0	0	0	0	0	0	0
ENSG00000175354	0	1.17112	1.86267	0	0	0	0.943726	0
ENSG00000175556	4.64505	0	0	2.29856	5.4432	3.91099	4.21865	4.90395
ENSG00000175581	0	0	0	0	0	0	0.894849	0
ENSG00000175595	0	0	0	0	0.979562	0.664915	0	0
ENSG00000175611	0	0	0	0	0	0	0	0
ENSG00000175727	0	1.2648	0	0	0	0	0	0
ENSG00000175782	0	0	0	0	0	0	0.680547	0
ENSG00000175873	0	0	0	0	0.646647	0	0	0.804793
ENSG00000175985	0	0	0	0	0	0	0.829654	0
ENSG00000176155	3.39051	0	0	0	0	0	0	0
ENSG00000176227	0	0	0	0	0	2.56084	0.939114	0
ENSG00000176320	0	0	0	0	0	0	0	0
ENSG00000176401	0	0	0	0	0	0	0	0
ENSG00000176406	0	0	3.47903	0	0	2.81365	0	0
ENSG00000176407	0	0	0	0	0	2.00452	0	6.13134
ENSG00000176422	0	0	0	0	0	0	0	0
ENSG00000176593	0	0	0	0	0	0.7275	0	0
ENSG00000176700	0	0	0	0	0	0	0	0
ENSG00000176720	0	0	0	0	0	0	0	0
ENSG00000176915	0	0	0	0	0	0	0	0.957042
ENSG00000176920	0	0	0	0	0	0	0	0
ENSG00000176953	8.53871	7.75401	8.38099	8.52507	7.72904	7.80323	7.90581	8.80891
ENSG00000177000	0	0	0	0	0	0	0	0
ENSG00000177058	0	1.10674	2.60392	1.9679	1.40469	2.74642	1.67013	0
ENSG00000177084	0	2.01389	0	0	0.782118	0	0	0
ENSG00000177225	0	0.636803	1.73259	0	0.641929	0	0	0
ENSG00000177363	0	0	0	0	0	0	0	0
ENSG00000177369	0	0.921757	0	2.35162	0	0	0	0
ENSG00000177463	0	0	0	0	0	0	0	0
ENSG00000177595	0	0	0	0	0	0	1.9679	0
ENSG00000177600	3.47903	4.16158	0	0	2.64521	1.53795	0	2.03671
ENSG00000177683	0	0	0	0	0	0	0	0
ENSG00000177697	0	0	0	0	0	0	0	1.92763
ENSG00000177738	0	0	0	0	0	0	0	0
ENSG00000177879	4.04129	4.42411	3.57014	3.38177	3.22191	3.31963	3.06509	4.53419
ENSG00000177946	0	0.820255	0	0	0	0	0	0
ENSG00000178078	0	0	0	0	0	0	0	0
ENSG00000178184	0	0	0	0	0	0	0	0
ENSG00000178187	0	0	0	0	0	0	0.339692	0
ENSG00000178202	0	0	0	0	0	0	0	0
ENSG00000178343	0	0	0	0	3.1672	0.697668	0	5.81093
ENSG00000178395	2.21895	3.29987	0	0	1.87094	1.14691	0	0
ENSG00000178458	0	0	0	0	0	0	0	0
ENSG00000178665	0	0	0	0	0.869798	0	1.83782	0.392202
ENSG00000178691	0	0	0	0	0	0	0	0
ENSG00000178722	0	0	0	0	0	0	0	0
ENSG00000178809	0	0	1.75252	0	0.808013	0	0	0
ENSG00000178921	0	0	0	0	0	0	0	0.646647
ENSG00000178927	0	1.51278	0	2.31365	0.416472	1.15537	0.664915	0
ENSG00000178934	9.92782	0	0	0	4.26846	5.05739	5.41066	0
ENSG00000178935	0	0	0	0	0	0	0	0
ENSG00000178982	0	0	0	0	0	0	0	1.94357
ENSG00000178997	0	0	0	0	0	0	0	0
ENSG00000179059	0	0	0	0	0	0	0	0
ENSG00000179101	0	0	0	0	0	0	0	0
ENSG00000179134	0	0	0	0	1.79341	0	2.77781	0
ENSG00000179219	0	0	0	0	0	0	0	0
ENSG00000179240	0	1.25733	0	0	0	0	0	0
ENSG00000179295	0	0	0	0	0	0	0	2.46468
ENSG00000179314	0	0	0	0	0	0	0	0
ENSG00000179454	0	0	0	0	0	0.116363	0	0
ENSG00000179611	1.92344	0	0	2.7899	0	1.38407	0	0
ENSG00000179636	0	0	3.39051	0	2.98178	0.804793	4.68023	2.45678
ENSG00000179766	0.869798	2.00452	0	1.94357	3.21111	2.53898	2.6393	3.64419
ENSG00000179820	0	0	0	0	0	0	0	0
ENSG00000179859	0.866916	0	0	1.78839	0	0	0	0.683104
ENSG00000179912	0	0	3.28659	0	0	0	0	0
ENSG00000179935	0	0	0	0	0	0	0	0
ENSG00000180185	0	0	0	0	0	0.808013	0	0
ENSG00000180251	0	0	0	1.78209	0.296034	0	1.40469	0
ENSG00000180347	0	2.73577	0	0	5.94259	3.05386	4.1143	0
ENSG00000180479	0	0	0	0	0	0	0	0.904711
ENSG00000180481	0	1.24807	0	0	0	0	0	0
ENSG00000180488	0	1.71002	0	0	0	0.190602	0	0
ENSG00000180658	0	4.45131	0	0	0	0	0	0
ENSG00000180758	0	0	1.56132	0	0.171474	0	0	0
ENSG00000180801	5.99807	4.3627	1.61962	4.08149	2.69435	3.00675	6.45132	5.83042
ENSG00000180806	2.46989	1.47771	0	0	0	0	0	0
ENSG00000180817	0.690892	0	0	0	0	0	0	0
ENSG00000180861	4.01367	0	0	0	0.786254	3.67658	4.31597	2.18276
ENSG00000180979	0	0	0	0	0	0	0	0
ENSG00000181019	0	0	0	0	0	0	0.299179	0
ENSG00000181104	0	0	0	0	0	0	0	0
ENSG00000181126	0	0	0	0	0	0	0	0
ENSG00000181135	0	0	0	0	0	0	0	0.605021
ENSG00000181264	0	0	0	1.54963	0	0	0	0
ENSG00000181396	0	0	0	0	0	0	0	0
ENSG00000181458	1.79665	3.23099	3.30875	2.93959	3.25515	2.76386	4.47817	2.97869
ENSG00000181666	0	0	0	0	0	1.95051	0	0
ENSG00000181690	2.78538	3.32562	0	2.16505	1.18586	1.11772	6.11677	4.66173
ENSG00000181704	0	0	0	0	0.890821	0	1.57266	1.26674
ENSG00000181873	0	0	0	0	0.276652	0.0909436	0	0
ENSG00000181896	0	1.63136	0	1.35758	0	0	0.358993	0
ENSG00000181904	0	0	0	0	0	0	0	0
ENSG00000182013	0	0	0	0	0	0	0	0.49151
ENSG00000182103	2.38931	0	0	0	3.35682	3.30875	5.93177	3.25118
ENSG00000182141	0	0	0	0	0	0	0	0
ENSG00000182173	0	0	0	0	0	0	0	1.79665
ENSG00000182180	0	0	0	0	0	0	0	0
ENSG00000182183	0	0	0	0	4.07017	4.24378	3.4125	2.34518
ENSG00000182253	1.78839	0.66228	3.59048	3.44827	4.32817	5.1097	3.15428	0.200115
ENSG00000182318	0	1.57266	0	0	0	0	0	0
ENSG00000182378	0	0	0	1.72462	0	0	0	0
ENSG00000182389	0	0	0	0	0	0	0	0
ENSG00000182473	0	0	0	0	0.380206	0	1.6855	0
ENSG00000182500	0	0	0	1.93532	0	0	0	0.884226
ENSG00000182545	0	0	0	0	0	0	1.16334	0
ENSG00000182612	0	0	0	0	0	0	0	0.896765
ENSG00000182670	0	0	0	0	0	0	0.564307	0.146106
ENSG00000182704	0	0	0	0	0	0	0	0
ENSG00000182718	8.06238	7.24248	6.32323	7.30205	7.14969	7.93804	7.84227	7.98794
ENSG00000182742	6.11779	7.91428	0	0	0.301671	4.8126	0	4.68023
ENSG00000182749	0	0	0	0	0	0	0	0
ENSG00000182986	0	0	0	0	0	0	0	2.38608
ENSG00000183010	8.20457	8.83797	9.16329	8.98781	8.3418	8.05839	8.48118	6.08236
ENSG00000183044	0	0	0	0	0	0	0	0
ENSG00000183049	0	0	0	0	0.0909436	0	0	0.334298
ENSG00000183077	0	0	2.72721	0	0	0.801592	0	1.5961
ENSG00000183137	0	0	0	0	0	0	0	0
ENSG00000183145	0	0	0	0	0	0	0	0
ENSG00000183148	0	0.957042	0	0	0	0	0	0
ENSG00000183283	0	0	0	0	0	0	0	0.360766
ENSG00000183287	0	0	0	0	0	0	0	0
ENSG00000183292	0	0	0	0	0	0	0	0
ENSG00000183308	0	0	0	0	0	0	0	0
ENSG00000183323	0	0	0	0	0	0	0.518727	0
ENSG00000183401	1.75853	0	0	0	0	0	0	0
ENSG00000183426	0	0	0	0	0	0	0	0
ENSG00000183474	2.42787	0	0	0	2.03671	0.699019	0	0
ENSG00000183520	0	2.29856	0	2.71649	0.673123	0	0	0
ENSG00000183569	0	0	0	0	0	0	0	0
ENSG00000183571	2.41389	0	0	0	4.52147	4.57929	4.6028	4.26846
ENSG00000183579	0	0	0	0	0	0	0.608261	0
ENSG00000183597	0	0	0	0	0	0	0	0
ENSG00000183688	0	0	0	0	0	0	0	0
ENSG00000183696	0	0	0	0	0	0	0	0.629691
ENSG00000183762	0	0.960728	0	0	0.117548	0	0	0
ENSG00000183765	0	1.58835	0	0	0	0	0	0
ENSG00000183780	1.28308	0	0	0	1.92763	0	3.22191	0
ENSG00000183785	0	0	0	0	0	0	0	0
ENSG00000183831	0	4.63498	0	0	3.54011	6.54777	2.74642	6.54081
ENSG00000183856	0.951483	0.757291	1.50129	1.19633	0	1.29126	0	2.66207
ENSG00000184009	4.85846	3.87566	5.99064	6.2358	6.21297	4.6028	2.76386	6.51511
ENSG00000184056	0	0	0	0	0	0	0	0
ENSG00000184164	0	0	0	0	0	0	0	0
ENSG00000184209	0	0	0	0	0	0	0.877387	0
ENSG00000184220	0	0	0	0	0	0	0	0
ENSG00000184224	0	0	0	0	0	0	0	0
ENSG00000184277	0	0	0	0	0	0	0	0
ENSG00000184319	0	0	0	0	0.946146	1.17688	0	0
ENSG00000184330	0.617084	0	0	0	0	0	0	0
ENSG00000184414	0	0	0	0	0	0	0	1.19633
ENSG00000184454	0	0	0	0	0	0	0	0
ENSG00000184500	1.15537	0	0	0	3.73003	1.48196	6.79374	7.55886
ENSG00000184635	0	0	0	0	0	0.897448	0	0
ENSG00000184647	0	0	0	0	0	0.982406	0	2.17088
ENSG00000184682	0	0	0	2.12209	0	0	0	0
ENSG00000184787	0	0	0	0	0	0	0	0.557601
ENSG00000184898	0	0	0	0	0	0	0	0
ENSG00000184900	1.16097	0	3.33713	2.10746	2.32354	0.786254	0	0
ENSG00000184939	0	0	0	0	0	0	2.44368	2.27056
ENSG00000184988	0	0	0	0	0	0	0	0.51104
ENSG00000185019	0	0	1.65509	0	0.20598	0	0	0
ENSG00000185044	1.61201	3.09557	0	0	1.65509	1.67858	2.33994	3.3495
ENSG00000185088	0	0	0	0	0	0	1.58312	0
ENSG00000185155	0	3.83876	0	1.9796	2.61213	3.77194	3.91099	5.04246
ENSG00000185158	0	0	0	0	0	0	0	0
ENSG00000185252	0	0	0	0	0	0.288159	0	0
ENSG00000185324	0	0.715126	0	0	0	0	0	0
ENSG00000185344	1.38407	0	0	0	0	0.894849	0	0.740832
ENSG00000185345	0	0	1.67858	0	0	0	0	0
ENSG00000185361	0	1.54305	0	0	0	0	0.548606	0
ENSG00000185404	0	0	0	0	0	0	0	0
ENSG00000185414	0	0	0	0	0	0	0	0
ENSG00000185432	0	2.17088	2.51248	0	0	0.752613	0	0
ENSG00000185436	2.11197	1.34892	2.31616	1.40469	0.209551	0.825082	0.775509	1.60572
ENSG00000185477	0	0	0	0	0	0	0	0
ENSG00000185479	0	0	0	0	0	0.623586	0.796478	0
ENSG00000185554	0.605021	0	0	0	0	0.641929	0	5.48753
ENSG00000185608	0	0	0	0	0	0	0	0
ENSG00000185634	0	0	0	0	0	0	0	0
ENSG00000185651	4.69472	4.89632	5.96774	5.42257	5.15554	5.34501	4.33522	5.51367
ENSG00000185658	2.71203	3.18633	4.00907	4.3627	3.15022	1.63922	2.78538	3.13693
ENSG00000185863	4.27898	4.1143	3.5207	3.96883	4.49805	2.86286	0	0
ENSG00000185869	0	0.734958	0	0	0.085589	0	1.98854	0.911752
ENSG00000185880	0	0	0	0	0	0	0	0.52676
ENSG00000185945	0.61062	0	0	0	0	1.58835	0	8.74158
ENSG00000186001	1.20836	0.794013	1.80274	1.85152	0.896765	0.757291	0.629691	0.351295
ENSG00000186073	6.43267	4.87108	6.45848	6.47069	6.25123	5.69336	7.05881	6.33381
ENSG00000186081	3.07686	0	0	0	0	0	2.08799	0
ENSG00000186188	0	0	0	0	0	0	0.565562	0
ENSG00000186329	0	2.18006	0	0	2.70051	3.35682	2.54509	1.85809
ENSG00000186468	2.47895	4.30568	4.48513	3.14522	4.01367	3.44827	3.44019	5.98141
ENSG00000186481	0	2.09908	0	0	0	0	0	0
ENSG00000186487	0	0	0	0	0	0	0	0
ENSG00000186530	0.57577	0	0	0	2.30869	3.18633	0	2.88595
ENSG00000186532	0	0	0	0	0	0	0.458843	0
ENSG00000186652	3.13031	3.16235	4.00054	3.56088	4.7729	4.7729	6.69922	5.14049
ENSG00000186687	0	0	0	0	0	0	0	0
ENSG00000186814	0.719518	0	0	0	0	0	0.155094	0
ENSG00000186832	0	0	0	0	0	0	2.22317	0
ENSG00000186847	2.65914	0	0	0	0	6.13238	6.2306	0
ENSG00000186867	0	0	0	0	0	4.16158	2.79279	4.13115
ENSG00000186960	0	2.97383	0	0	1.69896	0.907628	2.24337	0
ENSG00000187147	0	0	0	0	0	0	0	0
ENSG00000187244	0	3.1911	0	0	0	0	0	0
ENSG00000187268	0	0	0	0	0	0	0.583817	1.75853
ENSG00000187446	0	0	0	0	0	0	0	0
ENSG00000187486	0	0	0	0	0	0	0	0
ENSG00000187595	0	0	0	0	0	0	0	0
ENSG00000187609	0	0	0	0	0	0	0	0
ENSG00000187621	0	0	0	0	0	0	0	0
ENSG00000187634	5.43582	8.32819	0	0	1.70365	4.31597	2.293	3.21111
ENSG00000187650	0	0	0	0	0	0	0	0
ENSG00000187653	4.31597	2.5187	3.39619	4.00054	3.69668	5.96157	0	6.08593
ENSG00000187715	0	0	0	1.48196	0	0	0	0
ENSG00000187764	0	0	0	0	0	0	0	0
ENSG00000187860	0	0	0	0	0.195797	0.20231	0	0
ENSG00000187980	0	0	0	0	0	0	0	0
ENSG00000187994	0	0	0	0	0	0	0	0
ENSG00000187997	0	0	0	0	0	0	0	0
ENSG00000188000	0	0	0	0	0	0	0.61062	0
ENSG00000188033	0	0	0	0	0	0	0.647552	0
ENSG00000188060	0	1.12676	0	0	0	0	0	0.827444
ENSG00000188107	0.833476	0	0	0	0	0.621429	0.772884	0
ENSG00000188112	0	0	2.81365	0	0	0	0	0
ENSG00000188130	0	0	0	0	0	0	0	0
ENSG00000188227	0	0	0	1.39264	0.285581	0	0.42152	0.329873
ENSG00000188295	0	0	0	0	0	0	0	0
ENSG00000188305	0	0	0	0	0	0	1.71823	0
ENSG00000188306	3.67886	3.63495	0	0	0.699019	2.91657	2.10218	0
ENSG00000188352	0	0.732966	0	0	0	0	0	0
ENSG00000188419	0	0	0	0	0	0	0	0
ENSG00000188428	6.61227	6.27154	7.27087	7.2404	5.34939	6.33426	5.97843	6.46722
ENSG00000188493	0	0	0	0	0	0	0	0
ENSG00000188501	0	0	0	1.64869	0	0	0	0
ENSG00000188505	0.991574	0	0	0	0	0	0	0
ENSG00000188522	0	0	0	0	0	0	0	0
ENSG00000188529	0	1.36665	0	0	0	0.833476	0	0
ENSG00000188554	0	0	0	0	0	0.351295	0	0
ENSG00000188596	0.731744	1.70365	2.19822	0	2.58046	1.2648	3.63495	0
ENSG00000188612	8.38619	9.29474	9.18152	9.24117	8.63161	8.5684	7.56854	9.26947
ENSG00000188677	0.564307	0	1.9679	0	0.156686	0.47108	0.68707	0
ENSG00000188732	0	0	0	0	0	0.275319	0	0
ENSG00000188735	0.792319	0	0	0	0.450442	0	0	0
ENSG00000188738	1.61962	2.13631	0	1.9983	2.10218	0.826241	0.724241	1.65832
ENSG00000188739	0.983561	0	0	0	0	0.734958	0.913534	0
ENSG00000188783	0	0	0	0	0	0	0	0
ENSG00000188822	0	0	0	0	0	0	1.63922	0
ENSG00000188825	0	1.62211	0	0	0	0.564307	0	0
ENSG00000188859	0.921757	4.7156	2.65914	3.85765	5.74681	2.60392	8.11315	4.24378
ENSG00000188938	0	0	0	0	0	0	0	0
ENSG00000188971	0	0	0	1.11073	0.0891984	0.0811494	0	0
ENSG00000188976	8.68223	7.70302	8.17152	8.61337	7.55884	7.87793	8.01298	6.205
ENSG00000189002	0	0	0	0	0	0	0.887698	0
ENSG00000189042	0	0	0	0	0	0	0	0
ENSG00000189051	0	0	0	0	0	0	0	0
ENSG00000189127	4.91682	0	0	1.51934	0.798963	2.10746	0	0
ENSG00000189136	0	0	0	0	0	0	0.820255	0
ENSG00000189164	0	0	0	0	0	0	0	0
ENSG00000189223	0	0	0	0	0	0	0	0
ENSG00000189229	0	2.11197	0	0	0	0	0	0
ENSG00000189233	0	0	0	0	0	0	0	0
ENSG00000189298	0.579029	0	0	0	0	0	0	0
ENSG00000189316	2.34518	0	0	0	5.24555	3.32562	5.4581	2.09258
ENSG00000189339	0	0	0	0	0	0	0	0
ENSG00000189401	0	0	0	0	0	0	0.973935	0
ENSG00000189403	0	0	0	0	0	0	0	3.66227
ENSG00000196081	0	0	0	0	0.955312	0	0	0
ENSG00000196096	0	1.24443	0	0	0	0	0	0
ENSG00000196118	0	0	0	0	0	0	0	0
ENSG00000196141	0	2.22984	3.15428	0	0	0	0	0
ENSG00000196199	0	0.597716	0	0	0	0	0.485016	0
ENSG00000196205	0	3.38177	0	0	0	0	3.08434	2.66748
ENSG00000196208	0	0	0	0	0	0	0	0.137544
ENSG00000196220	0	0	1.51934	0	0	0	0	0
ENSG00000196227	0.836145	1.18306	2.01389	0	0.52676	0.204553	0.355928	0
ENSG00000196236	0	0	0	0	0	0.0891984	0	0
ENSG00000196262	2.71649	2.68039	2.956	2.70051	0	2.128	0	3.39619
ENSG00000196263	0	1.77182	0	1.20836	0.748262	0.358993	0.329873	0
ENSG00000196267	0	0	0	0	0	0	0	2.0959
ENSG00000196275	0	0	0	0	0	0	0.845921	0
ENSG00000196295	0	0	2.74642	0	0	0	0.253335	0
ENSG00000196355	0	0	0	0	0.690892	0	1.51934	0
ENSG00000196417	0	0	1.63136	1.38407	0	0	0	0
ENSG00000196531	8.01929	8.70478	8.52379	8.82153	8.42867	7.43808	8.17919	9.29699
ENSG00000196533	0	0	0	0	0.740832	0	1.61201	0
ENSG00000196566	2.0796	0	0	0	0	0	0	0
ENSG00000196584	0	0	0	0	0	0	0	0.565562
ENSG00000196628	5.98245	3.60656	2.19376	2.17808	3.47259	0.223334	5.20434	7.13812
ENSG00000196652	0	0.542811	0	0	0	0	0	0
ENSG00000196655	0	0	0	0	0.850672	0.951483	0	0
ENSG00000196656	8.93471	9.14147	8.68595	8.95067	8.27256	7.76182	6.82653	7.01777
ENSG00000196705	0	0	0	0	0	0	0	2.49458
ENSG00000196743	0	0	0	0	0	0	0.855816	0
ENSG00000196914	0	0	0	0	0.34285	0	0	0.712685
ENSG00000196917	0	0	0	0	0	0	0.715126	0
ENSG00000196927	0	0	0	0	0.689516	0.718535	0	0
ENSG00000196933	4.90395	4.64505	4.37162	4.1423	0	4.18455	0	0
ENSG00000196961	0	0	0	0	0	0	0	0.597716
ENSG00000196967	0	0	0	0	0.583817	0.618234	0	0.732966
ENSG00000196968	0	0	2.32354	0	0	0	0	0
ENSG00000196998	0	0	0	0	0	0	0	0
ENSG00000197124	0	0	0.285581	0	0	0	0	1.71002
ENSG00000197140	0.890821	2.128	0.280793	0	0.100418	0.311398	0	0.400013
ENSG00000197146	0	0	0.276652	0	0	0	0	0
ENSG00000197181	0	0	0.275319	0	0	0	0	1.18586
ENSG00000197217	0	0.53618	0.270333	1.20507	0	0.32585	0	0
ENSG00000197256	0	0	0.267169	2.43654	0	0	0	0
ENSG00000197261	0	0	0.25939	0	0	0	0	0
ENSG00000197291	0	0	0.253335	0	0	0.677517	0.983561	0
ENSG00000197296	0	0	0.248631	1.40972	0	0.210954	0	0
ENSG00000197324	0	0	0.288159	0	0	0	0	0
ENSG00000197355	0	0	0.223334	0	0	0	0	0
ENSG00000197360	0	0	0.221369	0	0	0.991574	0	0
ENSG00000197363	0	0	0.218567	1.77837	0	0	0	0
ENSG00000197372	2.58046	0	0.215796	0	0	0	0	2.31365
ENSG00000197380	0	0	0.213028	0	0	0.829654	0	0
ENSG00000197448	0	0	0.212361	0	0	0	0	0.76433
ENSG00000197471	0	0	0.210954	0	0	0	0	0
ENSG00000197565	0	0	0.209551	0	0	0	0	0
ENSG00000197576	3.09173	0	0.20814	0	4.39276	3.71164	7.56524	6.0028
ENSG00000197580	0	0.911752	0.319156	0	0	0	0	0
ENSG00000197584	3.67658	4.30165	3.10169	0	4.00054	2.99897	0.788196	3.71164
ENSG00000197632	1.65832	2.20837	0.339692	0	1.49531	2.36738	10.1674	4.87108
ENSG00000197712	0	0	1.72462	1.49531	0	0	0	0.314889
ENSG00000197728	0	0	0.336252	0	0	0	0	2.22317
ENSG00000197757	0	0	2.27724	0	0	0	0	0
ENSG00000197808	0	0	0.334298	0	0	0.336252	0	0.499162
ENSG00000197813	6.11102	0	0.331081	0	6.01144	5.25185	4.13115	6.99823
ENSG00000197816	0.646647	1.60947	1.71823	0	0	0.0891984	0	0
ENSG00000197847	0.734958	0	0.329873	0	0	0	0	0
ENSG00000197860	0	0.552318	0.329873	0	0	0	0	0.30635
ENSG00000197928	0	1.16334	0.326492	0	0	0	0.58902	0
ENSG00000198039	0	3.4971	2.10746	0	5.15098	2.64521	4.61492	1.95543
ENSG00000198046	0	5.06291	0.32585	3.35682	0	3.42	0.539739	5.34654
ENSG00000198053	2.65102	1.52575	0.324	0	4.45131	4.97114	4.91682	3.00675
ENSG00000198089	2.67372	0	0.322437	0	0	2.90359	0	0
ENSG00000198106	0	0	0.341054	0	0	0	0	0.55807
ENSG00000198131	0	0	0.31852	0	0	0	0	0
ENSG00000198153	0	0	0.314889	0	3.06509	0.866916	3.90237	2.59213
ENSG00000198169	0	0	0.311398	0	0	0	0	0
ENSG00000198185	0	2.88595	0.309436	1.88783	0	0.593244	6.89716	3.03573
ENSG00000198198	0	0	0.30635	0	0	0	0	0
ENSG00000198203	0	0	1.46277	0	0	0	0	0
ENSG00000198223	0	2.84201	0.301671	0	0	0	0	0
ENSG00000198250	0	0	0.299179	0	0.904711	3.04761	4.06432	0.0891984
ENSG00000198270	0.0496791	0	0.296034	0	0	0	0	0.839368
ENSG00000198353	0.146106	0	0.293254	0	0	0	0	0
ENSG00000198453	0.136515	0	0.23137	0	0	0	0	0
ENSG00000198483	2.27056	2.02497	3.54011	3.26707	4.16158	3.8949	5.87983	3.62221
ENSG00000198521	0.116363	0	0.14865	0	0	0	0	0.951483
ENSG00000198542	0.107814	0	0.146106	0	2.99897	3.79464	6.10115	0.692684
ENSG00000198556	0.107814	0.775509	0.137544	0	0	0	0	0
ENSG00000198624	0.724241	0	0.136515	0	0	0	0	0
ENSG00000198643	3.23504	3.86985	3.06118	3.61235	9.07623	3.19737	5.9747	2.0545
ENSG00000198681	0.0961709	0	0.117548	0	0	0	0	4.91682
ENSG00000198744	6.56934	5.12289	6.23525	6.4834	5.30455	4.46261	5.88416	4.08149
ENSG00000198759	0.0909436	0	0.116363	0	0	0.601075	0	6.942
ENSG00000198771	0.0802844	0.744377	0.10865	1.65509	1.56676	5.94057	8.28151	5.90833
ENSG00000198858	0.213028	0	0.107814	0	0	0	0	0
ENSG00000198863	0.659047	0.654239	0.107814	0	0	0	0.209551	0
ENSG00000198886	0.210954	2.0545	0.155094	2.76031	0	0	1.23317	0
ENSG00000198887	0.209551	0	0.107025	0	0	0	0.107025	0.198726
ENSG00000198900	0.20814	0	0.10294	0	0	0	0.0961709	0.826241
ENSG00000198912	0.20598	0	0.102086	0	0	0.813975	0.0909436	0
ENSG00000198918	0.204553	0	0.102086	0	0	0	0.085589	5.16381
ENSG00000198938	10.8581	10.6526	11.245	11.1987	9.22284	11.7412	10.2954	8.83761
ENSG00000198947	0.204553	0	0.100418	0	0	0	0.0802844	0
ENSG00000202198	0.20231	0	0.0961709	0	0	0	0.215796	0
ENSG00000203306	0.198726	0	0.0944624	0	0	0	0.218567	0
ENSG00000203307	0.19279	2.38608	0.0909436	3.10603	2.56084	1.90357	3.4971	2.14908
ENSG00000203325	0.19279	0.329873	0.0909436	0	0	0	0.195797	0
ENSG00000203326	0.187515	0.331081	0.187515	0	0	0	0.171474	0.842667
ENSG00000203335	0.880988	0.866916	0.204553	1.81229	0	0	2.14381	0
ENSG00000203387	0.175546	0.299179	0.204553	0	0	0	0.19279	1.35758
ENSG00000203402	0.171474	2.78538	0.20231	0	0	0	3.21111	0
ENSG00000203414	0.166191	0.267169	0.200115	0	0	0	0.210954	0
ENSG00000203435	0.163233	1.51934	0.198726	0	0	0.896765	1.18586	0
ENSG00000203442	0.161579	6.03222	0.195797	0.0909436	0	3.85765	0.204553	0
ENSG00000203469	0.159915	0.0496791	0.19279	0.0909436	0	0	0	0
ENSG00000203472	0.102086	0.0811494	0.19279	0.0891984	0	0	0	0
ENSG00000203499	0	0.0909436	0.190602	0.0891984	0	0	0	0
ENSG00000203506	0	0	0.20598	0.085589	0	0	0	0
ENSG00000203512	0	0	0.177949	0.0838052	4.09439	0	4.55808	0
ENSG00000203527	0	0	0.175546	0.0811494	0	0	0	0.829654
ENSG00000203546	0	2.1405	3.04761	0.0802844	0	0	0	0
ENSG00000203573	0	0.20814	0.171474	0.0944624	0	0	7.72698	0
ENSG00000203574	0	0.117548	0.169738	0.0728258	0	0	0	6.17022
ENSG00000203589	0	0.301671	0.166191	0.0633898	0	0	0	0
ENSG00000203601	2.72165	1.78839	3.61235	4.46261	3.60656	2.97869	2.93173	0
ENSG00000203620	0	0.102086	0.163233	0.0633898	0.58902	0	0	0
ENSG00000203635	0	0	0.161579	0.0537453	0	0	0	0
ENSG00000203650	0	0	0.159915	0.0517205	0.579029	0	0	0
ENSG00000203652	0	0	0.156686	0.0496791	0	0	0	0
ENSG00000203666	0	0.341054	0.360233	1.18586	0	0	0.0496791	0
ENSG00000203667	0.0633898	0.32585	0.602227	0.107814	0	0	0	0
ENSG00000203705	0.0517205	0.276652	0.601075	0.155094	0	0	0.80968	0
ENSG00000203849	0.348318	2.74338	0.597716	0.14865	1.13371	2.37964	0	0
ENSG00000203879	0.0268889	0.0633898	0.593244	0.146106	0	0	0	1.57943
ENSG00000204138	0	0.10865	0.591993	0.137544	0.116363	0.161579	0	0.195797
ENSG00000204172	0	0.107814	1.57943	0.136515	0	0	0	0
ENSG00000204176	0	0.137544	0.58902	0.117548	0	0	0	0
ENSG00000204177	0	0.156686	1.71002	0.116363	0.155094	0	0	0
ENSG00000204241	0	0.146106	0.586644	0.10865	0	0	0	0
ENSG00000204371	0	0.116363	0.583817	0.156686	0	0	0	0.57577
ENSG00000204410	0	0.102086	0.579029	0.107814	0	0	0	0
ENSG00000204514	0.916978	0.209551	0.605021	1.88244	0	0	0	0
ENSG00000204525	5.43224	5.0631	6.76492	6.48893	3.31963	5.2801	5.01356	6.09749
ENSG00000204531	0	1.91846	0.570411	2.11627	0.731744	0	0.960728	0
ENSG00000204576	0.358993	0.20598	0.565562	0.107025	0	0	0	0.42152
ENSG00000204577	0.408966	1.23712	0.564307	0.10294	0	0	0	0
ENSG00000204592	1.82834	0.20231	0.55807	0.102086	0.816965	1.51934	1.55464	2.98178
